,0,1,2
132,0.331152261223,NF1,ANK1
133,0.329928243861,STX1A,ITGA2
134,0.32626073235,KCNMB4,IL6R
135,0.325797530013,NRCAM,ITGA2
136,0.325797530013,PDPK1,IRS1
137,0.325453594846,NTRK1,KCNMB4
138,0.322781247508,SLC22A2,PDPK1
139,0.321722520805,STAT3,IFNGR1
140,0.316986343859,PIK3CD,GAB2
141,0.315245024182,UPB1,ITGA2
142,0.315245024182,UPB1,SLCO4A1
143,0.309339196082,PDPK1,GPX4
144,0.308091216918,GPX4,GABRB2
145,0.307798381579,STX1A,PDPK1
146,0.307534702027,PRKAR2B,IL6R
147,0.307534702027,SLCO4A1,KCNMB4
148,0.300581399936,SLC22A2,GAB2
149,0.298784457125,UPB1,GPX4
150,0.298784457125,IFNGR1,GPX4
151,0.29709912455,PTK2B,IL6R
152,0.296495684973,EXOC6,ANK1
153,0.296463565837,PRKAR2B,NTRK1
154,0.293009262513,PRKAR2B,PIK3R3
155,0.291786573196,NRCAM,KRAS
156,0.286455427491,PRKAR2B,ITGA2
157,0.286455427491,KCNMB4,IRS1
158,0.286455427491,PDPK1,NRCAM
159,0.286455427491,UPB1,SLCO2A1
160,0.284499354097,NTRK1,GABRB2
161,0.284499354097,SLC22A2,NTRK1
162,0.284499354097,SLCO4A1,PDPK1
163,0.284341468242,SLC22A2,KRAS
164,0.283212975545,NRCAM,GAB2
165,0.283212975545,STAT3,GABRB2
166,0.282926186669,IL6R,EIF2AK1
167,0.28289007746,STX1A,PRKAR2B
168,0.280730094724,NRCAM,GABRB2
169,0.278570568955,IFNGR1,ANK1
170,0.27762645013,SLCO2A1,GAB2
171,0.27762645013,STX1A,EXOC6
172,0.277235086029,KRAS,IRS1
173,0.277235086029,SLCO4A1,DDOST
174,0.277235086029,STAT3,KCNMB4
175,0.276755231355,PTK2B,NF1
176,0.274039880587,PTK2B,KCNMB4
177,0.272890273183,ITGA2,GAB2
178,0.272890273183,PIK3R3,GAB2
179,0.272890273183,PTK2B,IRS1
180,0.271342253094,KRAS,GPX4
181,0.269536002093,SLCO4A1,GAB2
182,0.269536002093,SLCO4A1,EXOC6
183,0.269070133278,PDPK1,ANK1
184,0.269070133278,UPB1,SLC22A2
185,0.267860258776,NRCAM,KCNMB4
186,0.26661719895,NRCAM,EIF2AK1
187,0.26487581434,GAB2,ANK1
188,0.264010232861,EIF2AK1,ANK1
189,0.261635994125,IL6R,EXOC6
190,0.261635994125,PIK3R3,IRS1
191,0.258828396501,GPX4,EXOC6
192,0.258828396501,STAT3,PDPK1
193,0.258232790629,IRS1,GAB2
194,0.258232790629,STAT3,GAB2
195,0.257093430769,UPB1,PDPK1
196,0.255966503789,PRKAR2B,IRS1
197,0.255680143814,GAB2,EXOC6
198,0.255680143814,PPCDC,IFNGR1
199,0.254697682654,IRS1,EXOC6
200,0.254697682654,PRKAR2B,GPX4
201,0.253098424176,UPB1,EIF2AK1
202,0.253069447698,SLCO2A1,PPCDC
203,0.252478346756,KRAS,IL6R
204,0.251383510844,PTK2B,EIF2AK1
205,0.251383510844,SLC22A2,GABRB2
206,0.250167398651,SLCO4A1,PIK3R3
207,0.249631544545,PIK3R3,CDC16
208,0.248113605577,SLCO2A1,PDPK1
209,0.248113605577,SLC22A2,KCNMB4
210,0.24763312244,KRAS,BTRC
211,0.245171550601,IRS1,DDOST
212,0.245171550601,STX1A,EIF2AK1
213,0.244967600509,IL6R,GABRB2
214,0.24394749249,PRKAR2B,KCNMB4
215,0.241203498145,SLCO2A1,EXOC6
216,0.240352059527,DDOST,CDC16
217,0.239757206184,GPX4,EIF2AK1
218,0.2381138013,GPX4,GAB2
219,0.2381138013,STAT3,PPCDC
220,0.237042469387,IL6R,IFNGR1
221,0.236243092731,KRAS,ANK1
222,0.236092361151,PDPK1,IL6R
223,0.234578693324,NTRK1,GAB2
224,0.233860658551,ITGA2,EIF2AK1
225,0.233700817999,IL6R,GAB2
226,0.232517137591,SOS1,PDPK1
227,0.230981737205,NTRK1,NF1
228,0.230981737205,UPB1,GABRB2
229,0.228632641876,KCNMB4,DDOST
230,0.226817384947,GAB2,EIF2AK1
231,0.226613434854,NF1,ITGA2
232,0.225854185547,STAT3,EXOC6
233,0.225854185547,UPB1,EXOC6
234,0.223990273397,NTRK1,IFNGR1
235,0.223869230904,PIK3R3,IL6R
236,0.221224827562,NTRK1,EIF2AK1
237,0.218671456284,DDOST,ANK1
238,0.218671456284,SLCO4A1,PTK2B
239,0.218671456284,STAT3,PRKAR2B
240,0.218671456284,STX1A,KRAS
241,0.216118628282,PTK2B,PRKAR2B
242,0.216118628282,UPB1,KRAS
